Product_ID,Category,Brand,Season,Price,Stock,Rating,Discount
CAT0843,Shirt,H&M,Monsoon,103531,62,2.6,80.0
CAT0844,Jeans,H&M,Festive,32724,357,3.9,80.0
CAT0845,Jeans,Nike,Summer,102222,364,2.8,80.0
CAT0846,Jacket,Nike,Monsoon,42060,244,4.4,80.0
CAT0847,Kurta,Biba,Monsoon,73681,456,4.8,80.0
CAT0848,Shirt,Zara,Festive,25336,276,2.3,80.0
CAT0849,Jacket,Biba,Festive,94931,296,3.2,80.0
CAT0850,Shirt,Levis,Monsoon,22963,442,1.4,80.0
CAT0851,Shirt,Biba,Summer,78962,496,1.8,80.0
CAT0852,Shirt,FabIndia,Monsoon,85675,109,2.7,80.0
CAT0853,Jacket,Levis,Festive,78432,487,1.8,80.0
CAT0854,Jeans,Nike,Festive,109929,96,4.5,80.0
CAT0855,Jeans,H&M,Monsoon,18707,412,1.6,80.0
CAT0856,Shirt,Nike,Summer,28210,405,2.8,80.0
CAT0857,Kurta,Zara,Monsoon,59016,24,3.4,80.0
CAT0858,T-Shirt,Levis,Monsoon,72254,424,3.8,80.0
CAT0859,Jacket,Levis,Festive,101055,436,2.5,80.0
CAT0860,T-Shirt,FabIndia,Summer,84727,110,4.5,80.0
CAT0861,Kurta,Zara,Winter,6230,174,3.3,80.0
CAT0862,Jacket,H&M,Summer,14004,472,2.8,80.0
CAT0863,Shirt,Adidas,Monsoon,67845,38,1.3,80.0
CAT0864,Jeans,Levis,Monsoon,27175,123,2.9,80.0
CAT0865,T-Shirt,Levis,Monsoon,53132,116,4.3,80.0
CAT0866,Dress,FabIndia,Summer,41231,419,3.5,80.0
CAT0867,Dress,Biba,Festive,4518,373,4.3,80.0
CAT0868,Kurta,H&M,Monsoon,99771,139,3.0,80.0
CAT0869,Shirt,Nike,Monsoon,119331,93,1.5,80.0
CAT0870,T-Shirt,Zara,Summer,27244,280,1.1,80.0
CAT0871,Shirt,Levis,Winter,46190,253,2.2,80.0
CAT0872,T-Shirt,Levis,Winter,66916,397,3.8,80.0
CAT0873,Kurta,Nike,Festive,83203,223,4.2,80.0
CAT0874,Kurta,H&M,Festive,24141,315,2.2,80.0
CAT0875,Dress,Biba,Monsoon,1451,175,3.0,80.0
CAT0876,Shirt,Levis,Summer,28760,288,2.7,80.0
CAT0877,Jacket,H&M,Monsoon,81613,68,2.6,80.0
CAT0878,Dress,Nike,Festive,34828,99,1.9,80.0
CAT0879,Shirt,FabIndia,Summer,24616,380,1.5,80.0
CAT0880,Dress,Biba,Summer,80590,340,1.8,80.0
CAT0881,Jacket,Zara,Festive,41025,421,1.2,80.0
CAT0882,Jeans,Levis,Winter,26231,203,1.8,80.0
CAT0883,Jeans,H&M,Winter,24504,132,1.0,80.0
CAT0884,Jeans,FabIndia,Summer,93447,145,3.5,80.0
CAT0885,Jeans,Zara,Monsoon,18450,422,2.3,80.0
CAT0886,T-Shirt,Adidas,Winter,64534,148,4.9,80.0
CAT0887,Jeans,H&M,Monsoon,95177,238,1.8,80.0
CAT0888,Jacket,H&M,Winter,61042,283,2.4,80.0
CAT0889,Kurta,Zara,Winter,35675,448,2.4,80.0
CAT0890,Kurta,FabIndia,Monsoon,26682,59,1.0,80.0
CAT0891,T-Shirt,Adidas,Festive,6614,407,4.4,80.0
CAT0892,Jeans,Nike,Winter,16712,127,1.1,80.0
CAT0893,Jeans,FabIndia,Winter,107542,211,4.8,80.0
CAT0894,Jeans,Biba,Monsoon,55664,492,4.6,80.0
CAT0895,Dress,Levis,Festive,113578,402,3.1,80.0
CAT0896,Shirt,Zara,Winter,112714,492,3.2,80.0
CAT0897,Dress,Nike,Winter,108197,404,3.6,80.0
CAT0898,Shirt,Adidas,Festive,74369,200,2.5,80.0
CAT0899,Jeans,Zara,Winter,32784,373,3.6,80.0
CAT0900,Jeans,Zara,Festive,210,469,1.2,37.45
CAT0901,Dress,FabIndia,Festive,9419,332,1.2,80.0
CAT0902,Dress,Levis,Monsoon,63293,190,2.8,80.0
CAT0903,Shirt,Biba,Summer,23215,432,3.2,80.0
CAT0904,Kurta,H&M,Festive,3045,87,4.6,80.0
CAT0905,Shirt,H&M,Monsoon,81009,449,1.4,80.0
CAT0906,Dress,Zara,Summer,12502,421,4.3,80.0
CAT0907,Jacket,Levis,Winter,110329,84,1.8,80.0
CAT0908,Dress,Adidas,Summer,49887,304,2.6,80.0
CAT0909,Jacket,Adidas,Festive,104277,290,2.3,80.0
CAT0910,T-Shirt,Nike,Festive,96576,30,2.6,80.0
CAT0911,Dress,FabIndia,Festive,32166,403,1.6,80.0
CAT0912,T-Shirt,Levis,Festive,61454,180,3.0,80.0
CAT0913,Kurta,Levis,Festive,12112,24,4.2,80.0
CAT0914,Shirt,FabIndia,Monsoon,33452,220,2.8,80.0
CAT0915,Jacket,Adidas,Festive,85532,57,3.0,80.0
CAT0916,Shirt,Adidas,Monsoon,4161,95,4.4,80.0
CAT0917,T-Shirt,Adidas,Winter,19932,158,3.8,80.0
CAT0918,Jacket,Zara,Festive,67841,197,3.0,80.0
CAT0919,Shirt,Levis,Festive,39875,381,2.0,80.0
CAT0920,Dress,H&M,Summer,9346,489,4.5,80.0
CAT0921,Jeans,FabIndia,Winter,43609,315,3.3,80.0
CAT0922,T-Shirt,Adidas,Festive,87395,160,1.9,80.0
CAT0923,Shirt,Nike,Festive,79013,150,2.1,80.0
CAT0924,T-Shirt,Adidas,Winter,119541,78,4.2,80.0
CAT0925,T-Shirt,Adidas,Monsoon,101160,269,1.2,80.0
CAT0926,Jacket,Biba,Festive,32919,485,5.0,80.0
CAT0927,Jacket,Zara,Summer,107679,343,1.5,80.0
CAT0928,Jeans,FabIndia,Festive,24850,465,4.2,80.0
CAT0929,Dress,Biba,Summer,115942,18,2.6,80.0
CAT0930,T-Shirt,Biba,Summer,80506,130,3.0,80.0
CAT0931,Shirt,Nike,Festive,76577,380,4.5,80.0
CAT0932,Kurta,Levis,Festive,100315,428,2.7,80.0
CAT0933,T-Shirt,Nike,Summer,5419,110,3.1,80.0
CAT0934,T-Shirt,Levis,Winter,44030,158,1.2,80.0
CAT0935,Jeans,Levis,Winter,114153,451,1.0,80.0
CAT0936,Dress,FabIndia,Festive,8470,155,2.0,80.0
CAT0937,Kurta,Adidas,Monsoon,49739,362,3.7,80.0
CAT0938,Jacket,FabIndia,Winter,119684,465,1.5,80.0
CAT0939,Jacket,Zara,Festive,76426,252,1.5,80.0
CAT0940,Shirt,Levis,Winter,36047,250,2.6,80.0
CAT0941,Kurta,Biba,Monsoon,58715,346,3.6,80.0
CAT0942,Jacket,Adidas,Festive,31080,52,3.8,80.0
CAT0943,Shirt,H&M,Monsoon,57383,104,1.7,80.0
CAT0944,Dress,Zara,Festive,82971,235,1.3,80.0
CAT0945,Shirt,FabIndia,Monsoon,14530,15,4.8,80.0
CAT0946,Jacket,Nike,Winter,77046,223,2.0,80.0
CAT0947,Jeans,Zara,Winter,71084,215,4.4,80.0
CAT0948,Jeans,Zara,Monsoon,55980,76,4.5,80.0
CAT0949,Jeans,Adidas,Monsoon,5679,405,4.1,80.0
CAT0950,Jacket,Zara,Monsoon,94748,109,1.7,80.0
CAT0951,Jeans,Zara,Festive,102372,21,4.3,80.0
CAT0952,Kurta,H&M,Winter,83137,246,4.1,80.0
CAT0953,Dress,Nike,Festive,49328,331,3.4,80.0
CAT0954,Shirt,Nike,Winter,7087,267,2.3,80.0
CAT0955,Shirt,Nike,Summer,40036,408,2.1,80.0
CAT0956,Jacket,Levis,Festive,49849,416,1.5,80.0
CAT0957,Jeans,Biba,Winter,76546,422,3.0,80.0
CAT0958,Jeans,Nike,Winter,90828,346,3.3,80.0
CAT0959,T-Shirt,Zara,Festive,25429,489,2.4,80.0
CAT0960,Dress,Zara,Festive,38256,144,2.9,80.0
CAT0961,Kurta,Nike,Winter,110926,231,2.5,80.0
CAT0962,Shirt,Adidas,Festive,101594,165,3.6,80.0
CAT0963,T-Shirt,Nike,Monsoon,106450,151,4.6,80.0
CAT0964,T-Shirt,Zara,Festive,113943,437,1.7,80.0
CAT0965,Jacket,Levis,Festive,116428,167,2.5,80.0
CAT0966,Shirt,FabIndia,Festive,79887,474,1.6,80.0
CAT0967,Jacket,FabIndia,Winter,40694,425,3.5,80.0
CAT0968,Kurta,Nike,Monsoon,103397,335,3.9,80.0
CAT0969,T-Shirt,H&M,Summer,111340,380,4.7,80.0
CAT0970,T-Shirt,Nike,Summer,9147,353,2.1,80.0
CAT0971,Dress,Adidas,Monsoon,106252,271,4.8,80.0
CAT0972,Kurta,Nike,Monsoon,85861,292,1.3,80.0
CAT0973,T-Shirt,FabIndia,Monsoon,116195,347,3.4,80.0
CAT0974,Kurta,Zara,Winter,41010,353,1.2,80.0
CAT0975,Shirt,Nike,Summer,3375,238,4.6,80.0
CAT0976,Jeans,Zara,Monsoon,110264,385,3.1,80.0
CAT0977,T-Shirt,Zara,Winter,59620,289,3.7,80.0
CAT0978,Dress,H&M,Summer,113368,367,4.3,80.0
CAT0979,Shirt,Zara,Festive,100914,299,1.6,80.0
CAT0980,Kurta,FabIndia,Winter,107191,177,1.2,80.0
CAT0981,Jacket,Levis,Summer,112374,56,4.5,80.0
CAT0982,Shirt,Levis,Winter,63806,472,2.3,80.0
CAT0983,T-Shirt,Biba,Summer,52030,212,1.5,80.0
CAT0984,Kurta,Adidas,Summer,61228,223,2.9,80.0
CAT0985,Jeans,Nike,Festive,88796,255,3.4,80.0
CAT0986,Shirt,Adidas,Winter,76440,33,1.1,80.0
CAT0987,T-Shirt,FabIndia,Monsoon,56783,330,2.1,80.0
CAT0988,Dress,Zara,Festive,26805,283,1.1,80.0
CAT0989,Jacket,Levis,Festive,43751,53,2.7,80.0
CAT0990,Kurta,Adidas,Summer,3264,341,4.6,80.0
CAT0991,Shirt,FabIndia,Monsoon,26652,322,4.9,80.0
CAT0992,Shirt,Levis,Winter,49918,372,3.5,80.0
CAT0993,Jeans,Zara,Monsoon,48278,165,1.6,80.0
CAT0994,Jeans,Adidas,Monsoon,20178,497,4.6,80.0
CAT0995,Dress,Levis,Monsoon,55715,389,3.1,80.0
CAT0996,Jacket,Nike,Monsoon,83273,208,1.6,80.0
CAT0997,Dress,Nike,Monsoon,108405,416,4.7,80.0
CAT0998,T-Shirt,Biba,Summer,35483,478,4.0,80.0
CAT0999,T-Shirt,Biba,Summer,3324,171,3.9,80.0
CAT1000,Dress,Levis,Festive,117919,404,3.8,80.0
CAT1001,Jacket,FabIndia,Summer,35548,479,1.8,80.0
CAT1002,Dress,Nike,Festive,36079,243,1.8,80.0
CAT1003,Jacket,FabIndia,Festive,4471,172,3.8,80.0
CAT1004,Jacket,FabIndia,Winter,96121,125,1.9,80.0
CAT1005,Kurta,Levis,Monsoon,111658,102,2.8,80.0
CAT1006,Jacket,FabIndia,Summer,55571,51,4.1,80.0
CAT1007,Jeans,Nike,Winter,72785,293,4.1,80.0
CAT1008,Jacket,Zara,Summer,23910,388,2.8,80.0
CAT1009,Jacket,Biba,Festive,11510,219,4.2,80.0
CAT1010,Jacket,Zara,Summer,10463,215,4.4,80.0
CAT1011,T-Shirt,FabIndia,Monsoon,111956,475,3.6,80.0
CAT1012,Jeans,Zara,Festive,86148,229,1.9,80.0
CAT1013,Jeans,Nike,Festive,5951,289,2.1,80.0
CAT1014,Dress,Nike,Winter,14280,145,2.3,80.0
CAT1015,Kurta,FabIndia,Monsoon,14421,115,1.5,80.0
CAT1016,Jacket,Levis,Festive,16225,127,2.1,80.0
CAT1017,Shirt,Zara,Monsoon,102605,246,1.8,80.0
CAT1018,Kurta,Levis,Summer,107365,318,2.8,80.0
CAT1019,Kurta,Levis,Monsoon,19134,465,4.6,80.0
CAT1020,Jeans,H&M,Festive,88245,397,1.4,80.0
CAT1021,Kurta,FabIndia,Winter,61092,484,3.9,80.0
CAT1022,Jacket,Biba,Festive,13011,109,3.7,80.0
CAT1023,Jacket,Nike,Monsoon,99120,270,1.4,80.0
CAT1024,T-Shirt,Nike,Monsoon,82353,490,4.7,80.0
CAT1025,Jacket,FabIndia,Festive,71526,314,3.3,80.0
CAT1026,Jacket,Adidas,Monsoon,61397,363,2.5,80.0
CAT1027,Jeans,Adidas,Summer,69251,295,4.0,80.0
CAT1028,Jacket,Adidas,Festive,108880,337,2.0,80.0
CAT1029,T-Shirt,Biba,Winter,21127,112,3.8,80.0
CAT1030,Shirt,Nike,Festive,50767,72,1.2,80.0
CAT1031,Jeans,FabIndia,Summer,57623,184,4.4,80.0
CAT1032,Shirt,Nike,Summer,86804,291,2.8,80.0
CAT1033,Jeans,Levis,Summer,88327,450,3.5,80.0
CAT1034,Dress,Zara,Summer,73052,302,1.9,80.0
CAT1035,Kurta,Zara,Summer,92322,235,3.7,80.0
CAT1036,Dress,Nike,Winter,15780,16,4.1,80.0
CAT1037,Jacket,H&M,Monsoon,20206,136,2.9,80.0
CAT1038,Shirt,Biba,Summer,7532,433,3.5,80.0
CAT1039,Jacket,Adidas,Summer,55889,101,2.8,80.0
CAT1040,Kurta,Biba,Festive,81835,432,4.6,80.0
CAT1041,Jeans,Biba,Winter,48789,199,3.0,80.0
CAT1042,Kurta,Levis,Winter,59988,368,4.4,80.0
CAT1043,T-Shirt,Biba,Monsoon,46191,485,4.2,80.0
CAT1044,Kurta,Zara,Winter,1142,471,2.6,80.0
CAT1045,T-Shirt,Levis,Festive,72544,62,1.9,80.0
CAT1046,Kurta,FabIndia,Festive,67807,251,2.6,80.0
CAT1047,T-Shirt,Biba,Monsoon,27310,495,4.3,80.0
CAT1048,Shirt,Biba,Festive,45306,141,1.9,80.0
CAT1049,Jacket,FabIndia,Summer,51525,499,3.1,80.0
CAT1050,Jacket,Biba,Summer,86592,475,4.2,80.0
CAT1051,Dress,FabIndia,Festive,19722,373,2.4,80.0
CAT1052,Jacket,Levis,Monsoon,118075,121,3.6,80.0
CAT1053,Jeans,Zara,Winter,4286,418,2.0,80.0
CAT1054,Kurta,FabIndia,Monsoon,62018,16,1.4,80.0
CAT1055,Dress,H&M,Winter,82413,239,4.2,80.0
CAT1056,Jeans,FabIndia,Festive,32317,165,1.4,80.0
CAT1057,Jeans,Biba,Festive,111107,206,2.1,80.0
CAT1058,T-Shirt,Adidas,Summer,15629,332,4.4,80.0
CAT1059,Jacket,Adidas,Winter,119542,373,2.4,80.0
CAT1060,Shirt,Levis,Monsoon,31526,232,4.9,80.0
CAT1061,Shirt,Nike,Festive,4973,376,4.9,80.0
CAT1062,Dress,Levis,Monsoon,70606,499,2.1,80.0
CAT1063,Shirt,Nike,Summer,19735,259,1.2,80.0
CAT1064,Kurta,Adidas,Winter,103925,413,3.8,80.0
CAT1065,Shirt,Adidas,Winter,17422,92,2.8,80.0
CAT1066,Dress,FabIndia,Festive,26769,249,1.4,80.0
CAT1067,Shirt,Zara,Winter,75219,389,3.8,80.0
CAT1068,Kurta,H&M,Festive,40045,404,1.1,80.0
CAT1069,T-Shirt,Levis,Summer,3870,369,4.5,80.0
CAT1070,Dress,Biba,Winter,19417,332,1.6,80.0
CAT1071,T-Shirt,Nike,Festive,15846,480,1.5,80.0
CAT1072,T-Shirt,Biba,Monsoon,30118,272,1.7,80.0
CAT1073,T-Shirt,Zara,Festive,53514,416,4.8,80.0
CAT1074,Jeans,Nike,Winter,23495,198,3.8,80.0
CAT1075,Jacket,Levis,Summer,51717,464,4.2,80.0
CAT1076,Jeans,FabIndia,Winter,91379,375,2.6,80.0
CAT1077,Jacket,Biba,Winter,61757,299,2.3,80.0
CAT1078,T-Shirt,Zara,Festive,19535,371,1.9,80.0
CAT1079,Dress,Levis,Monsoon,83808,412,2.9,80.0
CAT1080,Jacket,Adidas,Winter,67050,67,3.2,80.0
CAT1081,Kurta,Adidas,Monsoon,68394,18,3.5,80.0
CAT1082,Kurta,Levis,Festive,65575,313,2.0,80.0
CAT1083,Shirt,Levis,Monsoon,78668,124,4.8,80.0
CAT1084,Jacket,Levis,Festive,82994,219,1.7,80.0
CAT1085,Dress,Nike,Summer,33069,50,4.9,80.0
CAT1086,Jeans,Levis,Monsoon,90847,313,1.1,80.0
CAT1087,T-Shirt,Biba,Monsoon,57346,182,2.9,80.0
CAT1088,Shirt,Zara,Summer,115750,243,2.3,80.0
CAT1089,Kurta,Nike,Monsoon,100775,290,2.8,80.0
CAT1090,Jeans,Levis,Summer,79551,381,3.3,80.0
CAT1091,Jeans,H&M,Winter,645,87,2.7,80.0
CAT1092,T-Shirt,H&M,Festive,44905,117,2.7,80.0
CAT1093,Jacket,Zara,Summer,67834,290,3.9,80.0
CAT1094,Kurta,Adidas,Monsoon,33474,412,3.7,80.0
CAT1095,Dress,FabIndia,Summer,79079,48,4.3,80.0
CAT1096,Jeans,FabIndia,Monsoon,1702,128,2.0,80.0
CAT1097,T-Shirt,Adidas,Winter,51422,344,3.4,80.0
CAT1098,Dress,Nike,Summer,36003,345,3.3,80.0
CAT1099,Jacket,Nike,Winter,118342,36,2.5,80.0
CAT1100,Kurta,Nike,Festive,33074,113,2.9,80.0
CAT1101,Jacket,FabIndia,Monsoon,74612,83,2.3,80.0
CAT1102,Jeans,H&M,Monsoon,96537,200,1.6,80.0
CAT1103,Dress,FabIndia,Winter,24039,333,1.9,80.0
CAT1104,Dress,Biba,Festive,105616,156,1.4,80.0
CAT1105,Dress,Levis,Summer,54825,264,3.7,80.0
CAT1106,Jeans,Nike,Summer,73741,293,3.6,80.0
CAT1107,Jeans,H&M,Monsoon,70340,222,4.8,80.0
CAT1108,Jacket,Zara,Winter,22784,132,3.9,80.0
CAT1109,Shirt,Zara,Winter,32513,215,1.2,80.0
CAT1110,Jacket,Levis,Summer,63902,426,4.5,80.0
CAT1111,Kurta,H&M,Festive,77154,249,4.5,80.0
CAT1112,T-Shirt,FabIndia,Festive,56548,403,2.8,80.0
CAT1113,Dress,FabIndia,Summer,98608,348,3.3,80.0
CAT1114,Shirt,Biba,Summer,40868,295,4.9,80.0
CAT1115,T-Shirt,Biba,Winter,113777,31,3.1,80.0
CAT1116,Shirt,FabIndia,Festive,83066,268,4.6,80.0
CAT1117,Jacket,Zara,Summer,27020,366,1.3,80.0
CAT1118,Jeans,Nike,Summer,37544,114,1.8,80.0
CAT1119,Dress,Zara,Monsoon,52207,475,2.8,80.0
CAT1120,Jacket,Biba,Summer,79945,468,3.3,80.0
CAT1121,T-Shirt,Levis,Summer,80559,441,4.3,80.0
CAT1122,T-Shirt,FabIndia,Festive,13166,267,5.0,80.0
CAT1123,T-Shirt,Biba,Winter,42287,213,2.6,80.0
CAT1124,T-Shirt,Biba,Festive,303,319,1.2,40.78
CAT1125,T-Shirt,Nike,Winter,8003,271,4.2,80.0
CAT1126,Shirt,FabIndia,Monsoon,12529,116,3.4,80.0
CAT1127,Jacket,Nike,Summer,15942,260,1.8,80.0
CAT1128,Dress,FabIndia,Monsoon,38517,433,3.0,80.0
CAT1129,Jeans,Nike,Winter,18250,230,4.0,80.0
CAT1130,Jeans,Zara,Festive,113239,388,4.1,80.0
CAT1131,Jacket,Levis,Festive,63606,231,3.0,80.0
CAT1132,Jacket,Levis,Monsoon,11199,267,2.2,80.0
CAT1133,Jeans,FabIndia,Winter,936,210,4.9,80.0
CAT1134,Jeans,H&M,Monsoon,70054,376,3.7,80.0
CAT1135,Shirt,Adidas,Monsoon,30849,267,2.6,80.0
CAT1136,Kurta,Biba,Summer,47841,358,2.1,80.0
CAT1137,Dress,Biba,Monsoon,37190,234,3.9,80.0
CAT1138,T-Shirt,FabIndia,Summer,118605,211,2.0,80.0
CAT1139,Kurta,Nike,Summer,93140,235,1.7,80.0
CAT1140,Jacket,H&M,Festive,58136,245,3.1,80.0
CAT1141,Jeans,Zara,Summer,38912,192,2.2,80.0
CAT1142,Kurta,Nike,Summer,23750,209,3.5,80.0
CAT1143,Dress,Nike,Festive,94924,366,1.5,80.0
CAT1144,Jacket,FabIndia,Monsoon,90927,255,3.6,80.0
CAT1145,T-Shirt,FabIndia,Winter,19960,453,2.1,80.0
CAT1146,T-Shirt,Biba,Winter,85853,362,1.0,80.0
CAT1147,Dress,FabIndia,Winter,87497,120,1.5,80.0
CAT1148,Dress,FabIndia,Monsoon,105465,15,4.7,80.0
CAT1149,Jeans,FabIndia,Summer,57354,245,4.5,80.0
CAT1150,T-Shirt,Biba,Winter,20235,136,1.9,80.0
CAT1151,Jacket,Zara,Monsoon,47004,113,4.1,80.0
CAT1152,Kurta,Zara,Summer,74947,246,3.4,80.0
CAT1153,Jacket,Adidas,Festive,84419,412,4.9,80.0
CAT1154,Shirt,Adidas,Winter,39929,489,2.5,80.0
CAT1155,Shirt,FabIndia,Summer,56357,164,3.7,80.0
CAT1156,Dress,Adidas,Winter,94765,266,1.3,80.0
CAT1157,Jeans,Biba,Winter,34130,244,2.6,80.0
CAT1158,Shirt,Zara,Winter,56267,298,4.9,80.0
CAT1159,T-Shirt,Nike,Summer,14291,49,3.2,80.0
CAT1160,Jacket,Zara,Monsoon,9494,297,2.2,80.0
CAT1161,Jacket,Zara,Summer,105158,206,1.5,80.0
CAT1162,Dress,Biba,Winter,16046,282,3.8,80.0
CAT1163,Kurta,Adidas,Summer,89503,391,3.6,80.0
CAT1164,Dress,Nike,Festive,29963,273,2.5,80.0
CAT1165,Kurta,Biba,Monsoon,84581,66,4.8,80.0
CAT1166,Dress,FabIndia,Summer,65829,307,1.1,80.0
CAT1167,Dress,Levis,Festive,10831,107,2.2,80.0
CAT1168,Dress,Zara,Monsoon,73053,146,4.7,80.0
CAT1169,Kurta,Levis,Festive,3378,385,2.3,80.0
CAT1170,Kurta,Biba,Monsoon,4732,96,2.0,80.0
CAT1171,Dress,Biba,Summer,78833,428,3.1,80.0
CAT1172,Shirt,Biba,Festive,11547,251,4.3,80.0
CAT1173,Jeans,Levis,Winter,38949,208,1.4,80.0
CAT1174,Jeans,Biba,Festive,37161,472,4.8,80.0
CAT1175,Jeans,FabIndia,Monsoon,79333,446,4.2,80.0
CAT1176,Kurta,Biba,Summer,93404,319,1.7,80.0
CAT1177,Kurta,H&M,Monsoon,44414,93,3.8,80.0
CAT1178,Shirt,Adidas,Festive,42467,251,2.5,80.0
CAT1179,Jeans,Levis,Festive,48064,290,2.6,80.0
CAT1180,Jeans,H&M,Winter,84783,332,4.1,80.0
CAT1181,Dress,Biba,Summer,102639,261,4.9,80.0
CAT1182,Kurta,FabIndia,Summer,45404,199,1.5,80.0
CAT1183,Jeans,Zara,Festive,40246,448,2.7,80.0
CAT1184,Jacket,Nike,Summer,53935,439,2.9,80.0
CAT1185,Shirt,Adidas,Winter,52494,161,2.5,80.0
CAT1186,Jacket,Nike,Monsoon,115138,491,2.5,80.0
CAT1187,Jacket,Biba,Summer,82793,311,1.2,80.0
CAT1188,Shirt,Adidas,Festive,68696,287,3.7,80.0
CAT1189,Jacket,Adidas,Monsoon,71241,148,2.7,80.0
CAT1190,Jeans,FabIndia,Monsoon,65753,185,1.8,80.0
CAT1191,Kurta,Adidas,Winter,28562,17,4.3,80.0
CAT1192,Shirt,Levis,Festive,110639,304,4.2,80.0
CAT1193,Dress,H&M,Summer,51808,244,2.9,80.0
CAT1194,Jacket,H&M,Festive,99991,172,2.2,80.0
CAT1195,Shirt,H&M,Monsoon,49699,58,3.6,80.0
CAT1196,T-Shirt,Levis,Festive,11699,311,2.2,80.0
CAT1197,T-Shirt,Nike,Summer,71366,47,1.9,80.0
CAT1198,Kurta,FabIndia,Summer,25889,145,3.9,80.0
CAT1199,Jeans,Adidas,Winter,21359,319,1.2,80.0
CAT1200,Kurta,Levis,Summer,107201,430,1.4,80.0
CAT1201,Kurta,H&M,Summer,88118,228,1.0,80.0
CAT1202,Kurta,Biba,Festive,15266,357,1.6,80.0
CAT1203,Kurta,Zara,Festive,20195,305,1.3,80.0
CAT1204,Dress,Adidas,Monsoon,26477,43,5.0,80.0
CAT1205,Dress,Levis,Winter,35859,361,2.2,80.0
CAT1206,Shirt,Levis,Festive,43767,88,1.6,80.0
CAT1207,T-Shirt,FabIndia,Summer,60289,245,2.0,80.0
CAT1208,Kurta,FabIndia,Monsoon,27055,392,4.7,80.0
CAT1209,Shirt,Levis,Festive,64298,282,3.1,80.0
CAT1210,T-Shirt,H&M,Winter,72753,170,2.5,80.0
CAT1211,Jacket,Zara,Winter,98245,184,4.5,80.0
CAT1212,Jeans,Adidas,Monsoon,119929,375,2.6,80.0
CAT1213,Dress,FabIndia,Monsoon,43069,317,2.3,80.0
CAT1214,Jacket,Adidas,Monsoon,83671,383,1.8,80.0
CAT1215,T-Shirt,H&M,Monsoon,93055,473,2.5,80.0
CAT1216,Jacket,Adidas,Monsoon,83550,230,2.3,80.0
CAT1217,Jeans,Biba,Summer,88300,18,3.7,80.0
CAT1218,T-Shirt,FabIndia,Summer,58596,298,2.2,80.0
CAT1219,Jacket,H&M,Festive,52578,453,3.3,80.0
CAT1220,Dress,H&M,Winter,48044,122,1.3,80.0
CAT1221,Dress,Zara,Summer,81299,486,1.8,80.0
CAT1222,Shirt,Zara,Summer,6597,214,2.6,80.0
CAT1223,Jacket,Biba,Summer,5649,414,4.7,80.0
CAT1224,Kurta,H&M,Festive,39191,195,2.5,80.0
CAT1225,Jacket,Nike,Monsoon,31465,350,3.7,80.0
CAT1226,T-Shirt,H&M,Festive,1449,206,2.0,80.0
CAT1227,T-Shirt,Zara,Winter,105155,275,1.5,80.0
CAT1228,Jacket,Nike,Winter,5144,271,1.2,80.0
CAT1229,Jeans,FabIndia,Winter,95564,257,2.2,80.0
CAT1230,Dress,FabIndia,Winter,81313,124,1.6,80.0
CAT1231,T-Shirt,Adidas,Summer,7639,130,1.7,80.0
CAT1232,Dress,Levis,Summer,91797,150,4.0,80.0
CAT1233,T-Shirt,Zara,Festive,32505,74,1.1,80.0
CAT1234,Shirt,Levis,Monsoon,73955,285,3.2,80.0
CAT1235,Kurta,Nike,Winter,68517,322,2.5,80.0
CAT1236,T-Shirt,Zara,Festive,110056,248,3.0,80.0
CAT1237,Dress,Biba,Summer,117559,311,3.3,80.0
CAT1238,Shirt,H&M,Summer,77505,401,2.3,80.0
CAT1239,T-Shirt,Biba,Monsoon,116370,19,2.2,80.0
CAT1240,Jeans,Nike,Monsoon,90499,466,3.9,80.0
CAT1241,Kurta,Zara,Monsoon,87323,378,4.5,80.0
CAT1242,T-Shirt,Nike,Festive,2146,242,1.8,80.0
CAT1243,Shirt,H&M,Summer,44537,204,1.4,80.0
CAT1244,Jeans,FabIndia,Summer,115115,404,4.6,80.0
CAT1245,Jacket,FabIndia,Monsoon,3239,21,2.4,80.0
CAT1246,Shirt,Nike,Winter,98977,403,3.2,80.0
CAT1247,Shirt,Levis,Monsoon,20809,418,2.4,80.0
CAT1248,Jeans,Zara,Festive,45328,186,1.5,80.0
CAT1249,Shirt,Zara,Monsoon,96115,186,3.4,80.0
CAT1250,Jeans,FabIndia,Monsoon,81418,226,3.1,80.0
CAT1251,T-Shirt,Adidas,Festive,85192,20,1.8,80.0
CAT1252,Jeans,Biba,Monsoon,106621,455,2.8,80.0
CAT1253,Jeans,Adidas,Summer,70876,127,4.2,80.0
CAT1254,Kurta,H&M,Winter,70261,173,3.4,80.0
CAT1255,Jeans,Biba,Monsoon,106181,48,1.4,80.0
CAT1256,Jeans,Biba,Festive,113832,62,3.2,80.0
CAT1257,Jacket,Nike,Winter,34715,227,3.8,80.0
CAT1258,T-Shirt,FabIndia,Festive,100585,215,4.2,80.0
CAT1259,Kurta,Adidas,Winter,89392,496,3.5,80.0
CAT1260,Jacket,Adidas,Winter,113354,321,1.6,80.0
CAT1261,Dress,FabIndia,Monsoon,23034,369,3.8,80.0
CAT1262,T-Shirt,Adidas,Summer,17349,394,3.7,80.0
CAT1263,T-Shirt,FabIndia,Monsoon,60188,65,1.1,80.0
